province-name,district-name,subdistrict-name,total,household
ขอนแก่น,สีชมพู,หนองแดง,7137,2166
ขอนแก่น,สีชมพู,ดงลาน,7494,2879
ขอนแก่น,สีชมพู,บริบูรณ์,7109,2418
ขอนแก่น,สีชมพู,บ้านใหม่,5494,1890
ขอนแก่น,สีชมพู,ภูห่าน,4863,1438
ขอนแก่น,น้ำพอง,น้ำพอง,8467,3150
ขอนแก่น,น้ำพอง,วังชัย,7885,2558
ขอนแก่น,น้ำพอง,หนองกุง,5694,1845
ขอนแก่น,น้ำพอง,บัวใหญ่,7431,2143
ขอนแก่น,น้ำพอง,บ้านขาม,9160,2808
ขอนแก่น,น้ำพอง,บัวเงิน,11823,3687
ขอนแก่น,น้ำพอง,ทรายมูล,7329,2099
ขอนแก่น,น้ำพอง,ท่ากระเสริม,7203,2134
ขอนแก่น,น้ำพอง,พังทุย,7232,2348
ขอนแก่น,อุบลรัตน์,บ้านดง,10344,2904
ขอนแก่น,อุบลรัตน์,เขื่อนอุบลรัตน์,3352,951
ขอนแก่น,อุบลรัตน์,นาคำ,6653,1808
ขอนแก่น,อุบลรัตน์,ศรีสุขสำราญ,5548,1514
ขอนแก่น,อุบลรัตน์,ทุ่งโป่ง,5283,1427
ขอนแก่น,กระนวน,หนองโก,10745,4035
ขอนแก่น,กระนวน,หนองกุงใหญ่,10536,2974
ขอนแก่น,กระนวน,ห้วยโจด,6424,1819
ขอนแก่น,กระนวน,ห้วยยาง,6021,1851
ขอนแก่น,กระนวน,บ้านฝาง,8065,2217
ขอนแก่น,กระนวน,ดูนสาด,7936,2670
ขอนแก่น,กระนวน,หนองโน,6371,1858
ขอนแก่น,กระนวน,น้ำอ้อม,4864,1346
ขอนแก่น,กระนวน,หัวนาคำ,7117,2186
ขอนแก่น,บ้านไผ่,บ้านไผ่,6885,2566
ขอนแก่น,บ้านไผ่,ในเมือง,8959,3310
ขอนแก่น,บ้านไผ่,เมืองเพีย,9197,3086
ขอนแก่น,บ้านไผ่,บ้านลาน,8791,2799
ขอนแก่น,บ้านไผ่,แคนเหนือ,6034,1979
ขอนแก่น,บ้านไผ่,ภูเหล็ก,6243,2046
ขอนแก่น,บ้านไผ่,ป่าปอ,7505,2213
ขอนแก่น,บ้านไผ่,หินตั้ง,8145,2463
ขอนแก่น,บ้านไผ่,หนองน้ำใส,6575,2256
ขอนแก่น,บ้านไผ่,หัวหนอง,3634,1547
ขอนแก่น,เปือยน้อย,เปือยน้อย,263,106
ขอนแก่น,เปือยน้อย,วังม่วง,6501,1809
ขอนแก่น,เปือยน้อย,ขามป้อม,5558,1535
ขอนแก่น,เปือยน้อย,สระแก้ว,1873,608
ขอนแก่น,พล,เมืองพล,6337,1920
ขอนแก่น,พล,โจดหนองแก,8779,2925
ขอนแก่น,พล,เก่างิ้ว,5489,2103
ขอนแก่น,พล,หนองมะเขือ,3938,1258
ขอนแก่น,พล,หนองแวงโสกพระ,7180,2179
ขอนแก่น,พล,เพ็กใหญ่,6796,2282
ขอนแก่น,พล,โคกสง่า,6271,1949
ขอนแก่น,พล,หนองแวงนางเบ้า,7104,2165
ขอนแก่น,พล,ลอมคอม,7033,2477
ขอนแก่น,พล,โนนข่า,6154,1836
ขอนแก่น,พล,โสกนกเต็น,6780,2019
ขอนแก่น,พล,หัวทุ่ง,3259,1014
ขอนแก่น,แวงใหญ่,คอนฉิม,4685,1275
ขอนแก่น,แวงใหญ่,ใหม่นาเพียง,7845,2128
ขอนแก่น,แวงใหญ่,โนนทอง,5432,1529
ขอนแก่น,แวงใหญ่,โนนสะอาด,5989,1705
ขอนแก่น,แวงน้อย,แวงน้อย,6569,2110
ขอนแก่น,แวงน้อย,ก้านเหลือง,9159,2563
ขอนแก่น,แวงน้อย,ท่านางแนว,4641,1574
ขอนแก่น,แวงน้อย,ละหานนา,7548,2482
ขอนแก่น,แวงน้อย,ท่าวัด,5417,1612
ขอนแก่น,แวงน้อย,ทางขวาง,5001,1424
ขอนแก่น,หนองสองห้อง,หนองสองห้อง,6691,2394
ขอนแก่น,หนองสองห้อง,คึมชาด,6742,2016
ขอนแก่น,หนองสองห้อง,โนนธาตุ,5474,1500
ขอนแก่น,หนองสองห้อง,ตะกั่วป่า,5692,1984
ขอนแก่น,หนองสองห้อง,สำโรง,5605,1584
ขอนแก่น,หนองสองห้อง,หนองเม็ก,8102,2428
ขอนแก่น,หนองสองห้อง,ดอนดู่,8407,2366
ขอนแก่น,หนองสองห้อง,ดงเค็ง,6504,2050
ขอนแก่น,หนองสองห้อง,หันโจด,4146,1267
ขอนแก่น,หนองสองห้อง,ดอนดั่ง,4627,1325
ขอนแก่น,หนองสองห้อง,วังหิน,4645,1261
ขอนแก่น,หนองสองห้อง,หนองไผ่ล้อม,4523,1406
ขอนแก่น,ภูเวียง,บ้านเรือ,3870,1203
ขอนแก่น,ภูเวียง,หว้าทอง,5283,1431
ขอนแก่น,ภูเวียง,กุดขอนแก่น,8989,2636
ขอนแก่น,ภูเวียง,นาชุมแสง,6758,2165
ขอนแก่น,ภูเวียง,นาหว้า,8327,2304
ขอนแก่น,ภูเวียง,หนองกุงธนสาร,9363,3263
ขอนแก่น,ภูเวียง,หนองกุงเซิน,6129,1749
ขอนแก่น,ภูเวียง,สงเปือย,6786,2287
ขอนแก่น,ภูเวียง,ทุ่งชมพู,4779,1302
ขอนแก่น,ภูเวียง,ดินดำ,4704,1227
ขอนแก่น,ภูเวียง,ภูเวียง,3464,1618
ขอนแก่น,มัญจาคีรี,กุดเค้า,8209,2879
ขอนแก่น,มัญจาคีรี,สวนหม่อน,7398,2692
ขอนแก่น,มัญจาคีรี,หนองแปน,8696,2909
ขอนแก่น,มัญจาคีรี,โพนเพ็ก,7959,2518
ขอนแก่น,มัญจาคีรี,คำแคน,9028,2888
ขอนแก่น,มัญจาคีรี,นาข่า,9363,3231
ขอนแก่น,มัญจาคีรี,นางาม,7884,2800
ขอนแก่น,มัญจาคีรี,ท่าศาลา,7440,2612
ขอนแก่น,ชนบท,ชนบท,3939,1518
ขอนแก่น,ชนบท,กุดเพียขอม,3611,1269
ขอนแก่น,ชนบท,วังแสง,7352,1970
ขอนแก่น,ชนบท,ห้วยแก,5743,1730
ขอนแก่น,ชนบท,บ้านแท่น,4129,1194
ขอนแก่น,ชนบท,ศรีบุญเรือง,3580,1140
ขอนแก่น,ชนบท,โนนพะยอม,6042,1981
ขอนแก่น,ชนบท,ปอแดง,4918,1262
ขอนแก่น,เขาสวนกวาง,เขาสวนกวาง,3794,1196
ขอนแก่น,เขาสวนกวาง,ดงเมืองแอม,8971,2639
ขอนแก่น,เขาสวนกวาง,นางิ้ว,5333,1654
ขอนแก่น,เขาสวนกวาง,คำม่วง,3250,1110
ขอนแก่น,ภูผาม่าน,โนนคอม,2343,742
ขอนแก่น,ภูผาม่าน,นาฝาย,2514,840
ขอนแก่น,ภูผาม่าน,ภูผาม่าน,3133,1064
ขอนแก่น,ภูผาม่าน,วังสวาบ,4138,1255
ขอนแก่น,ภูผาม่าน,ห้วยม่วง,7400,2122
ขอนแก่น,ซำสูง,กระนวน,0,1
ขอนแก่น,ซำสูง,คำแมด,3274,936
ขอนแก่น,ซำสูง,บ้านโนน,5807,1662
ขอนแก่น,ซำสูง,คูคำ,4630,1444
ขอนแก่น,ซำสูง,ห้วยเตย,4321,1393
ขอนแก่น,โคกโพธิ์ไชย,บ้านโคก,2912,1030
ขอนแก่น,โคกโพธิ์ไชย,โพธิ์ไชย,6888,2301
ขอนแก่น,โคกโพธิ์ไชย,ซับสมบูรณ์,6588,1998
ขอนแก่น,โคกโพธิ์ไชย,นาแพง,4539,1534
ขอนแก่น,หนองนาคำ,กุดธาตุ,11767,3266
ขอนแก่น,หนองนาคำ,บ้านโคก,4982,1678
ขอนแก่น,หนองนาคำ,ขนวน,6816,2060
ขอนแก่น,บ้านแฮด,บ้านแฮด,2621,851
ขอนแก่น,บ้านแฮด,โคกสำราญ,8863,2671
ขอนแก่น,บ้านแฮด,โนนสมบูรณ์,9286,3487
ขอนแก่น,บ้านแฮด,หนองแซง,5288,1591
ขอนแก่น,โนนศิลา,โนนศิลา,1504,675
ขอนแก่น,โนนศิลา,หนองปลาหมอ,4408,1498
ขอนแก่น,โนนศิลา,บ้านหัน,8301,2365
ขอนแก่น,โนนศิลา,เปือยใหญ่,3308,1095
ขอนแก่น,โนนศิลา,โนนแดง,3449,1084
ขอนแก่น,เวียงเก่า,ในเมือง,8901,2635
ขอนแก่น,เวียงเก่า,เมืองเก่าพัฒนา,6018,1846
ขอนแก่น,เวียงเก่า,เขาน้อย,4833,1437
ขอนแก่น,ท้องถิ่นเทศบาลเมืองศิลา,ศิลา,54731,31256
ขอนแก่น,ท้องถิ่นเทศบาลตำบลโคกสูง,โคกสูง,8806,2566
ขอนแก่น,ท้องถิ่นเทศบาลตำบลสะอาด,สะอาด,9911,2775
ขอนแก่น,ท้องถิ่นเทศบาลเมืองบ้านทุ่ม,บ้านทุ่ม,19254,9396
ขอนแก่น,ท้องถิ่นเทศบาลตำบลโนนสมบูรณ์,โนนสมบูรณ์,5885,1835
ขอนแก่น,ท้องถิ่นเทศบาลตำบลม่วงหวาน,ม่วงหวาน,10126,3637
ขอนแก่น,ท้องถิ่นเทศบาลตำบลหนองตูม,หนองตูม,7630,2310
ขอนแก่น,ท้องถิ่นเทศบาลตำบลเมืองเก่า,เมืองเก่า,32522,18754
ขอนแก่น,ท้องถิ่นเทศบาลตำบลโนนท่อน,โนนท่อน,9775,3306
ขอนแก่น,ท้องถิ่นเทศบาลตำบลบ้านค้อ,บ้านค้อ,17352,7405
ขอนแก่น,ท้องถิ่นเทศบาลตำบลกุดน้ำใส,กุดน้ำใส,8503,2800
ขอนแก่น,ท้องถิ่นเทศบาลตำบลสาวะถี,สาวะถี,17989,6026
ขอนแก่น,ท้องถิ่นเทศบาลตำบลบ้านเป็ด,บ้านเป็ด,47968,29797
ขอนแก่น,ท้องถิ่นเทศบาลตำบลโนนศิลา,โนนศิลา,2992,1282
ขอนแก่น,ท้องถิ่นเทศบาลตำบลโนนศิลา,บ้านหัน,2535,641
ขอนแก่น,ท้องถิ่นเทศบาลตำบลบ้านแฮด,บ้านแฮด,6601,2329
ขอนแก่น,ท้องถิ่นเทศบาลตำบลบ้านโคก,บ้านโคก,4048,1555
ขอนแก่น,ท้องถิ่นเทศบาลตำบลซำสูง,กระนวน,5195,2005
ขอนแก่น,ท้องถิ่นเทศบาลตำบลภูผาม่าน,โนนคอม,1630,539
ขอนแก่น,ท้องถิ่นเทศบาลตำบลภูผาม่าน,ภูผาม่าน,1785,793
ขอนแก่น,ท้องถิ่นเทศบาลตำบลเขาสวนกวาง,เขาสวนกวาง,5260,1785
ขอนแก่น,ท้องถิ่นเทศบาลตำบลเขาสวนกวาง,คำม่วง,5392,2111
ขอนแก่น,ท้องถิ่นเทศบาลตำบลชนบท,ชนบท,5150,2458
ขอนแก่น,ท้องถิ่นเทศบาลตำบลชนบท,ศรีบุญเรือง,2531,934
ขอนแก่น,ท้องถิ่นเทศบาลตำบลมัญจาคีรี,กุดเค้า,3416,1987
ขอนแก่น,ท้องถิ่นเทศบาลตำบลภูเวียง,ภูเวียง,2785,1774
ขอนแก่น,ท้องถิ่นเทศบาลตำบลหนองสองห้อง,หนองสองห้อง,5665,2833
ขอนแก่น,ท้องถิ่นเทศบาลตำบลแวงน้อย,แวงน้อย,3012,1358
ขอนแก่น,ท้องถิ่นเทศบาลตำบลแวงใหญ่,แวงใหญ่,5090,1853
ขอนแก่น,ท้องถิ่นเทศบาลตำบลเปือยน้อย,เปือยน้อย,4089,1543
ขอนแก่น,ท้องถิ่นเทศบาลตำบลเปือยน้อย,สระแก้ว,1724,508
ขอนแก่น,ท้องถิ่นเทศบาลเมืองกระนวน,หนองโก,9707,4629
ขอนแก่น,ท้องถิ่นเทศบาลตำบลเขื่อนอุบลรัตน์,เขื่อนอุบลรัตน์,3931,2131
ขอนแก่น,ท้องถิ่นเทศบาลตำบลวังชัย,วังชัย,2370,1085
ขอนแก่น,ท้องถิ่นเทศบาลตำบลวังชัย,หนองกุง,3892,1919
ขอนแก่น,ท้องถิ่นเทศบาลตำบลน้ำพอง,น้ำพอง,4736,2475
ขอนแก่น,ท้องถิ่นเทศบาลตำบลสีชมพู,วังเพิ่ม,3283,1594
ขอนแก่น,ท้องถิ่นเทศบาลตำบลโนนหัน,โนนหัน,2813,876
ขอนแก่น,ท้องถิ่นเทศบาลตำบลโนนหัน,โนนสะอาด,1710,691
ขอนแก่น,ท้องถิ่นเทศบาลตำบลโคกสูงสัมพันธ์,โนนอุดม,2641,779
ขอนแก่น,ท้องถิ่นเทศบาลตำบลโคกสูงสัมพันธ์,ขัวเรียง,1692,576
ขอนแก่น,ท้องถิ่นเทศบาลตำบลหนองเรือ,หนองเรือ,4193,2257
ขอนแก่น,ท้องถิ่นเทศบาลตำบลหนองแก,กุดกว้าง,335,230
ขอนแก่น,ท้องถิ่นเทศบาลตำบลหนองแก,โนนสะอาด,1027,485
ขอนแก่น,ท้องถิ่นเทศบาลตำบลดอนโมง,บ้านกง,2009,1057
ขอนแก่น,ท้องถิ่นเทศบาลตำบลดอนโมง,จระเข้,1343,831
ขอนแก่น,ท้องถิ่นเทศบาลตำบลพระยืน,พระยืน,3288,1553
ขอนแก่น,ท้องถิ่นเทศบาลตำบลบ้านโต้น,บ้านโต้น,6394,2117
ขอนแก่น,ท้องถิ่นเทศบาลตำบลบ้านฝาง,บ้านฝาง,4532,1937
ขอนแก่น,ท้องถิ่นเทศบาลตำบลท่าพระ,ท่าพระ,8596,4223
ขอนแก่น,ท้องถิ่นเทศบาลเมืองชุมแพ,ชุมแพ,15073,8895
ขอนแก่น,ท้องถิ่นเทศบาลเมืองชุมแพ,หนองไผ่,11046,5111
ขอนแก่น,ท้องถิ่นเทศบาลเมืองชุมแพ,ไชยสอ,4632,2269
ขอนแก่น,ท้องถิ่นเทศบาลเมืองบ้านไผ่,บ้านไผ่,10248,4256
ขอนแก่น,ท้องถิ่นเทศบาลเมืองบ้านไผ่,ในเมือง,15299,8371
ขอนแก่น,ท้องถิ่นเทศบาลเมืองบ้านไผ่,แคนเหนือ,987,479
ขอนแก่น,ท้องถิ่นเทศบาลเมืองเมืองพล,เมืองพล,10068,5483
ขอนแก่น,ท้องถิ่นเทศบาลนครขอนแก่น,ในเมือง,101398,68441
อุดรธานี,เมืองอุดรธานี,นิคมสงเคราะห์,8548,3327
อุดรธานี,เมืองอุดรธานี,บ้านขาว,10329,3403
อุดรธานี,เมืองอุดรธานี,หนองบัว,332,406
อุดรธานี,เมืองอุดรธานี,บ้านตาด,12937,4539
อุดรธานี,เมืองอุดรธานี,โนนสูง,10734,4516
อุดรธานี,เมืองอุดรธานี,หมูม่น,8213,4199
อุดรธานี,เมืองอุดรธานี,เชียงยืน,16989,5932
อุดรธานี,เมืองอุดรธานี,หนองนาคำ,17791,6833
อุดรธานี,เมืองอุดรธานี,กุดสระ,9482,4440
อุดรธานี,เมืองอุดรธานี,นาดี,6281,2737
อุดรธานี,เมืองอุดรธานี,บ้านเลื่อม,2268,1106
อุดรธานี,เมืองอุดรธานี,เชียงพิณ,13035,5154
อุดรธานี,เมืองอุดรธานี,สามพร้าว,19510,10694
อุดรธานี,เมืองอุดรธานี,หนองไฮ,13357,3985
อุดรธานี,เมืองอุดรธานี,นาข่า,6405,2320
อุดรธานี,เมืองอุดรธานี,บ้านจั่น,9656,4630
อุดรธานี,เมืองอุดรธานี,หนองขอนกว้าง,8539,3882
อุดรธานี,เมืองอุดรธานี,โคกสะอาด,4883,1842
อุดรธานี,เมืองอุดรธานี,นากว้าง,7272,2461
อุดรธานี,กุดจับ,กุดจับ,6306,1907
อุดรธานี,กุดจับ,ปะโค,9089,2746
อุดรธานี,กุดจับ,ขอนยูง,9426,2765
อุดรธานี,กุดจับ,เชียงเพ็ง,5491,1742
อุดรธานี,กุดจับ,สร้างก่อ,5146,1577
อุดรธานี,กุดจับ,เมืองเพีย,5600,2104
อุดรธานี,กุดจับ,ตาลเลียน,2481,864
อุดรธานี,หนองวัวซอ,หมากหญ้า,5748,1554
อุดรธานี,หนองวัวซอ,หนองอ้อ,5266,1433
อุดรธานี,หนองวัวซอ,อูบมุง,8461,2218
อุดรธานี,หนองวัวซอ,กุดหมากไฟ,7665,2061
อุดรธานี,หนองวัวซอ,น้ำพ่น,7066,1931
อุดรธานี,หนองวัวซอ,หนองบัวบาน,5977,1751
อุดรธานี,หนองวัวซอ,โนนหวาย,3925,996
อุดรธานี,หนองวัวซอ,หนองวัวซอ,729,295
อุดรธานี,กุมภวาปี,ตูมใต้,6909,2197
อุดรธานี,กุมภวาปี,พันดอน,11508,3448
อุดรธานี,กุมภวาปี,แชแล,9972,3069
อุดรธานี,กุมภวาปี,เชียงแหว,8511,2448
อุดรธานี,กุมภวาปี,เสอเพลอ,11812,3607
อุดรธานี,กุมภวาปี,สีออ,4497,1249
อุดรธานี,กุมภวาปี,ผาสุก,6144,1942
อุดรธานี,กุมภวาปี,ท่าลี่,9621,2693
อุดรธานี,กุมภวาปี,กุมภวาปี,4574,1830
อุดรธานี,โนนสะอาด,โนนสะอาด,4287,1566
อุดรธานี,โนนสะอาด,บุ่งแก้ว,10895,2819
อุดรธานี,โนนสะอาด,โพธิ์ศรีสำราญ,8282,2128
อุดรธานี,โนนสะอาด,ทมนางาม,7410,2072
อุดรธานี,โนนสะอาด,หนองกุงศรี,6829,1887
อุดรธานี,โนนสะอาด,โคกกลาง,7232,1935
อุดรธานี,หนองหาน,หนองหาน,12242,4743
อุดรธานี,หนองหาน,หนองเม็ก,6945,2231
อุดรธานี,หนองหาน,พังงู,9648,2840
อุดรธานี,หนองหาน,สะแบง,8102,2698
อุดรธานี,หนองหาน,สร้อยพร้าว,5902,1788
อุดรธานี,หนองหาน,บ้านเชียง,5221,1883
อุดรธานี,หนองหาน,บ้านยา,5164,1631
อุดรธานี,หนองหาน,โพนงาม,14108,4334
อุดรธานี,หนองหาน,ผักตบ,8783,2579
อุดรธานี,หนองหาน,ดอนหายโศก,6781,2133
อุดรธานี,หนองหาน,หนองสระปลา,5645,1773
อุดรธานี,ทุ่งฝน,ทุ่งฝน,5698,1970
อุดรธานี,ทุ่งฝน,ทุ่งใหญ่,9394,2733
อุดรธานี,ทุ่งฝน,นาชุมแสง,6308,1777
อุดรธานี,ทุ่งฝน,นาทม,3587,1040
อุดรธานี,ไชยวาน,ไชยวาน,5388,1622
อุดรธานี,ไชยวาน,หนองหลัก,10037,2680
อุดรธานี,ไชยวาน,คำเลาะ,8352,2165
อุดรธานี,ศรีธาตุ,ศรีธาตุ,2593,726
อุดรธานี,ศรีธาตุ,บ้านโปร่ง,5495,1601
อุดรธานี,ศรีธาตุ,หนองนกเขียน,4262,1177
อุดรธานี,ศรีธาตุ,นายูง,4951,1467
อุดรธานี,ศรีธาตุ,ตาดทอง,6275,1883
อุดรธานี,วังสามหมอ,หนองกุงทับม้า,7970,2635
อุดรธานี,วังสามหมอ,หนองหญ้าไซ,7802,2130
อุดรธานี,วังสามหมอ,บะยาว,9608,2706
อุดรธานี,วังสามหมอ,คำโคกสูง,5679,1601
อุดรธานี,วังสามหมอ,วังสามหมอ,48,2
อุดรธานี,บ้านดุง,ศรีสุทโธ,121,1
อุดรธานี,บ้านดุง,บ้านดุง,12435,3981
อุดรธานี,บ้านดุง,ดงเย็น,6873,1962
อุดรธานี,บ้านดุง,โพนสูง,11593,3758
อุดรธานี,บ้านดุง,อ้อมกอ,8744,2722
อุดรธานี,บ้านดุง,บ้านจันทน์,14197,4155
อุดรธานี,บ้านดุง,บ้านชัย,8854,2679
อุดรธานี,บ้านดุง,นาไหม,10453,2917
อุดรธานี,บ้านดุง,ถ่อนนาลับ,5441,1688
อุดรธานี,บ้านดุง,วังทอง,6160,1896
อุดรธานี,บ้านดุง,บ้านม่วง,9191,2930
อุดรธานี,บ้านดุง,บ้านตาด,7216,2133
อุดรธานี,บ้านดุง,นาคำ,10165,2889
อุดรธานี,บ้านผือ,บ้านผือ,4997,1601
อุดรธานี,บ้านผือ,หายโศก,11335,3918
อุดรธานี,บ้านผือ,เขือน้ำ,9723,3050
อุดรธานี,บ้านผือ,คำบง,7028,2404
อุดรธานี,บ้านผือ,โนนทอง,10859,3001
อุดรธานี,บ้านผือ,ข้าวสาร,5705,1897
อุดรธานี,บ้านผือ,จำปาโมง,10156,2955
อุดรธานี,บ้านผือ,กลางใหญ่,8735,3022
อุดรธานี,บ้านผือ,เมืองพาน,8582,2522
อุดรธานี,บ้านผือ,คำด้วง,6907,2480
อุดรธานี,บ้านผือ,หนองหัวคู,7534,2307
อุดรธานี,บ้านผือ,บ้านค้อ,3125,1048
อุดรธานี,บ้านผือ,หนองแวง,6967,2007
อุดรธานี,น้ำโสม,นางัว,4293,1616
อุดรธานี,น้ำโสม,น้ำโสม,4567,1852
อุดรธานี,น้ำโสม,หนองแวง,8289,2719
อุดรธานี,น้ำโสม,บ้านหยวก,9880,3015
อุดรธานี,น้ำโสม,โสมเยี่ยม,4377,1445
อุดรธานี,น้ำโสม,ศรีสำราญ,3672,1314
อุดรธานี,น้ำโสม,สามัคคี,6111,1907
อุดรธานี,เพ็ญ,เพ็ญ,10428,3807
อุดรธานี,เพ็ญ,นาพู่,12608,3950
อุดรธานี,เพ็ญ,เชียงหวาง,14961,5094
อุดรธานี,เพ็ญ,สุมเส้า,12269,3958
อุดรธานี,เพ็ญ,นาบัว,6794,2026
อุดรธานี,เพ็ญ,บ้านเหล่า,8896,2497
อุดรธานี,เพ็ญ,จอมศรี,10702,3152
อุดรธานี,เพ็ญ,เตาไห,6021,1749
อุดรธานี,เพ็ญ,โคกกลาง,7627,2371
อุดรธานี,เพ็ญ,สร้างแป้น,6212,2016
อุดรธานี,สร้างคอม,สร้างคอม,12,1
อุดรธานี,สร้างคอม,เชียงดา,3525,1065
อุดรธานี,สร้างคอม,บ้านยวด,4224,1290
อุดรธานี,สร้างคอม,บ้านโคก,7544,2522
อุดรธานี,สร้างคอม,นาสะอาด,2391,763
อุดรธานี,สร้างคอม,บ้านหินโงม,4219,1240
อุดรธานี,หนองแสง,หนองแสง,4497,1262
อุดรธานี,หนองแสง,แสงสว่าง,3665,1001
อุดรธานี,หนองแสง,นาดี,6552,1785
อุดรธานี,หนองแสง,ทับกุง,8362,3046
อุดรธานี,นายูง,นายูง,8478,3184
อุดรธานี,นายูง,บ้านก้อง,6971,2509
อุดรธานี,นายูง,นาแค,4839,1567
อุดรธานี,นายูง,โนนทอง,8298,2835
อุดรธานี,พิบูลย์รักษ์,บ้านแดง,9216,3467
อุดรธานี,พิบูลย์รักษ์,นาทราย,8121,2815
อุดรธานี,พิบูลย์รักษ์,ดอนกลอย,7334,2576
อุดรธานี,กู่แก้ว,บ้านจีต,5657,2077
อุดรธานี,กู่แก้ว,โนนทองอินทร์,4693,1374
อุดรธานี,กู่แก้ว,ค้อใหญ่,3524,1048
อุดรธานี,กู่แก้ว,คอนสาย,8153,2664
อุดรธานี,ประจักษ์ศิลปาคม,นาม่วง,10668,3184
อุดรธานี,ประจักษ์ศิลปาคม,ห้วยสามพาด,6947,2236
อุดรธานี,ประจักษ์ศิลปาคม,อุ่มจาน,7739,2183
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองหว้า,หนองหว้า,8216,2087
อุดรธานี,ท้องถิ่นเทศบาลตำบลหัวนาคำ,หัวนาคำ,11063,3226
อุดรธานี,ท้องถิ่นเทศบาลตำบลหัวนาคำ,หนองนกเขียน,186,53
อุดรธานี,ท้องถิ่นเทศบาลตำบลผาสุก,ผาสุก,15681,4893
อุดรธานี,ท้องถิ่นเทศบาลตำบลโพนสูง,โพนสูง,7484,1975
อุดรธานี,ท้องถิ่นเทศบาลตำบลจำปี,จำปี,8106,2222
อุดรธานี,ท้องถิ่นเทศบาลตำบลสร้างคอม,สร้างคอม,7254,2778
อุดรธานี,ท้องถิ่นเทศบาลตำบลบ้านธาตุ,บ้านธาตุ,16822,5344
อุดรธานี,ท้องถิ่นเทศบาลตำบลเวียงคำ,เวียงคำ,10470,3320
อุดรธานี,ท้องถิ่นเทศบาลตำบลลำพันชาด,วังสามหมอ,5580,2132
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองไผ่,หนองไผ่,9408,2844
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองไผ่,หนองไผ่,8807,2854
อุดรธานี,ท้องถิ่นเทศบาลตำบลปะโค,ปะโค,11093,3530
อุดรธานี,ท้องถิ่นเทศบาลตำบลแสงสว่าง,แสงสว่าง,3960,998
อุดรธานี,ท้องถิ่นเทศบาลตำบลเพ็ญ,เพ็ญ,2671,1642
อุดรธานี,ท้องถิ่นเทศบาลตำบลน้ำโสม,น้ำโสม,7658,2340
อุดรธานี,ท้องถิ่นเทศบาลตำบลน้ำโสม,ศรีสำราญ,954,298
อุดรธานี,ท้องถิ่นเทศบาลตำบลนางัว,นางัว,4679,1775
อุดรธานี,ท้องถิ่นเทศบาลตำบลนางัว,ศรีสำราญ,4203,1750
อุดรธานี,ท้องถิ่นเทศบาลตำบลบ้านผือ,บ้านผือ,7534,4256
อุดรธานี,ท้องถิ่นเทศบาลเมืองบ้านดุง,ศรีสุทโธ,13154,5998
อุดรธานี,ท้องถิ่นเทศบาลเมืองบ้านดุง,บ้านดุง,1781,580
อุดรธานี,ท้องถิ่นเทศบาลตำบลวังสามหมอ,วังสามหมอ,5923,2913
อุดรธานี,ท้องถิ่นเทศบาลตำบลศรีธาตุ,ศรีธาตุ,5377,1958
อุดรธานี,ท้องถิ่นเทศบาลตำบลไชยวาน,ไชยวาน,8161,2496
อุดรธานี,ท้องถิ่นเทศบาลตำบลทุ่งฝน,ทุ่งฝน,7050,2285
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองหาน,หนองหาน,4056,1917
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองเม็ก,หนองเม็ก,8088,2336
อุดรธานี,ท้องถิ่นเทศบาลตำบลบ้านเชียง,บ้านเชียง,5649,2034
อุดรธานี,ท้องถิ่นเทศบาลตำบลโนนสะอาด,โนนสะอาด,4338,1782
อุดรธานี,ท้องถิ่นเทศบาลตำบลห้วยเกิ้ง,ห้วยเกิ้ง,5106,1733
อุดรธานี,ท้องถิ่นเทศบาลตำบลพันดอน,พันดอน,5364,2731
อุดรธานี,ท้องถิ่นเทศบาลตำบลกุมภวาปี,กุมภวาปี,7824,4576
อุดรธานี,ท้องถิ่นเทศบาลตำบลภูผาแดง,หนองอ้อ,3817,1143
อุดรธานี,ท้องถิ่นเทศบาลตำบลภูผาแดง,โนนหวาย,3934,1248
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองวัวซอ,หมากหญ้า,2763,1052
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองวัวซอ,หนองวัวซอ,6666,1953
อุดรธานี,ท้องถิ่นเทศบาลตำบลสร้างก่อ,สร้างก่อ,3868,1111
อุดรธานี,ท้องถิ่นเทศบาลตำบลตาลเลียน,ตาลเลียน,3666,906
อุดรธานี,ท้องถิ่นเทศบาลตำบลเชียงเพ็ง,เชียงเพ็ง,3972,1214
อุดรธานี,ท้องถิ่นเทศบาลตำบลกุดจับ,กุดจับ,2948,784
อุดรธานี,ท้องถิ่นเทศบาลตำบลกุดจับ,เมืองเพีย,7035,3275
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองบัว,หนองบัว,18174,9593
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองบัว,หนองนาคำ,8834,3457
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองบัว,สามพร้าว,1660,1382
